full_name,age,monthly_income,loan_amount,loan_term_months,credit_history_years,late_payments_12m,existing_debt,num_credit_cards,credit_utilization,employment_years,employment_type,home_ownership,loan_purpose,collateral_type,number_of_dependents,recent_credit_inquiries,default
KH_09089,38,9460996.0,273000801.0,48,23.3,2,38275608.0,8,0.626,16.0,unemployed,own,business,none,0,2,0
KH_09090,47,14266783.0,113563011.0,24,17.87,1,171184164.0,8,0.21,9.75,full_time,mortgage,education,guarantor,2,2,0
KH_09091,33,12630405.0,177344026.0,36,4.73,0,15351156.0,5,0.176,29.16,full_time,rent,education,none,0,0,0
KH_09092,58,30451857.0,166031071.0,48,19.54,2,21262070.0,8,0.462,23.43,full_time,own,business,real_estate,0,0,0
KH_09093,73,16282489.0,80974785.0,36,0.01,1,28590137.0,0,0.324,18.48,self_employed,rent,vehicle,none,1,1,0
KH_09094,29,35634869.0,98257295.0,18,11.27,1,23218916.0,3,0.253,7.6,full_time,mortgage,business,none,3,1,0
KH_09095,32,8510759.0,80490666.0,36,2.89,0,50243562.0,2,0.381,11.43,part_time,family,personal,vehicle,1,5,1
KH_09096,25,17431579.0,43589022.0,60,19.25,1,104224751.0,8,0.701,19.23,contract,mortgage,home,none,0,1,0
KH_09097,59,12379509.0,14538773.0,24,20.03,0,138330320.0,7,0.078,9.77,full_time,rent,business,none,2,3,1
KH_09098,44,8112790.0,49902692.0,36,23.23,0,21943992.0,3,0.364,3.26,unemployed,mortgage,personal,vehicle,4,0,0
KH_09099,34,17227201.0,106601809.0,24,1.76,1,19235414.0,2,0.399,11.46,part_time,rent,debt_consolidation,none,0,1,0
KH_09100,30,55521748.0,226457393.0,12,21.86,0,75509371.0,7,0.119,21.05,part_time,family,education,none,0,1,0
KH_09101,22,10339598.0,177044508.0,12,18.29,0,12182177.0,7,0.103,12.18,unemployed,own,home,real_estate,2,0,0
KH_09102,45,16568876.0,70961575.0,24,21.23,0,68449797.0,4,0.106,25.13,full_time,rent,personal,none,0,1,0
KH_09103,56,7670802.0,50484155.0,36,10.84,0,27624488.0,8,0.187,3.43,full_time,family,vehicle,guarantor,0,0,0
KH_09104,31,6971802.0,77239934.0,48,16.2,0,22516514.0,3,0.193,15.41,part_time,own,debt_consolidation,savings,0,1,0
KH_09105,18,10790410.0,39293306.0,12,10.36,1,2099734.0,3,0.435,8.16,self_employed,rent,debt_consolidation,none,0,1,0
KH_09106,44,13435263.0,14906994.0,24,16.38,0,45623291.0,5,0.506,16.84,self_employed,mortgage,personal,none,0,3,0
KH_09107,56,13828654.0,24202035.0,48,18.4,0,112499558.0,7,0.472,2.5,contract,own,debt_consolidation,real_estate,0,1,0
KH_09108,37,15540593.0,289553426.0,12,7.08,0,10701946.0,4,0.09,11.79,full_time,rent,business,none,0,1,0
KH_09109,32,6165416.0,436374945.0,120,8.84,0,46433081.0,2,0.217,20.6,full_time,rent,medical,savings,1,3,1
KH_09110,26,11983213.0,170828392.0,36,24.22,1,57676868.0,8,0.36,9.07,full_time,mortgage,debt_consolidation,none,1,2,1
KH_09111,60,24941043.0,85659483.0,84,20.37,1,20646423.0,3,0.484,12.61,full_time,rent,business,none,1,1,0
KH_09112,67,7444775.0,27543769.0,48,1.64,0,53889848.0,8,0.648,14.22,full_time,rent,debt_consolidation,guarantor,1,0,0
KH_09113,61,14289529.0,78480285.0,84,2.8,0,85782312.0,6,0.452,6.34,self_employed,own,education,guarantor,2,5,0
KH_09114,47,21774078.0,151392080.0,36,19.59,0,42026407.0,0,0.633,21.87,self_employed,own,home,vehicle,4,1,0
KH_09115,59,10825433.0,182218907.0,18,17.36,1,60858423.0,1,0.06,14.67,self_employed,rent,medical,none,2,2,0
KH_09116,40,22474079.0,161628262.0,48,5.01,0,26962206.0,0,0.334,26.53,full_time,mortgage,vehicle,real_estate,0,3,0
KH_09117,19,6696866.0,251625665.0,18,22.5,0,78850044.0,3,0.532,15.14,self_employed,rent,debt_consolidation,none,0,1,1
KH_09118,38,32068171.0,469336077.0,36,0.56,0,6307697.0,3,0.048,21.08,contract,own,personal,none,0,2,0
KH_09119,58,22831524.0,63786443.0,24,4.36,0,75600532.0,2,0.334,15.47,full_time,family,medical,guarantor,0,0,0
KH_09120,54,18663211.0,976841992.0,48,13.63,1,119968282.0,4,0.473,4.36,self_employed,family,medical,vehicle,1,0,1
KH_09121,74,37393746.0,16165232.0,48,13.79,1,16516528.0,8,0.206,1.79,full_time,mortgage,medical,guarantor,2,1,0
KH_09122,74,14531154.0,46443891.0,60,5.04,0,16111124.0,2,0.16,1.13,contract,own,vehicle,none,0,0,0
KH_09123,31,12046393.0,106677460.0,18,16.81,1,176532940.0,4,0.308,24.35,self_employed,rent,vehicle,none,2,1,0
KH_09124,18,43926841.0,143521049.0,120,20.59,0,51486988.0,6,0.292,17.64,self_employed,own,vehicle,none,0,1,0
KH_09125,33,59553170.0,77124374.0,48,3.33,0,7630319.0,2,0.774,18.94,self_employed,family,medical,vehicle,5,1,0
KH_09126,67,11468880.0,59051422.0,24,19.69,1,28110185.0,7,0.121,11.11,full_time,own,vehicle,real_estate,1,1,0
KH_09127,64,16717209.0,585231369.0,12,13.7,2,6255974.0,2,0.18,4.86,self_employed,own,personal,none,0,0,1
KH_09128,23,35504144.0,56702340.0,24,22.76,1,27962500.0,7,0.333,4.79,full_time,mortgage,business,guarantor,1,3,0
KH_09129,27,17108536.0,37839056.0,12,6.41,1,34012501.0,3,0.603,21.62,full_time,mortgage,home,none,2,0,0
KH_09130,50,26492304.0,378801180.0,36,17.58,1,64604754.0,1,0.426,9.18,contract,rent,vehicle,vehicle,2,0,0
KH_09131,55,29893292.0,185228363.0,12,18.48,1,36033812.0,2,0.614,6.5,unemployed,family,personal,vehicle,4,0,1
KH_09132,73,12489319.0,228222107.0,24,8.36,0,172751081.0,4,0.402,12.66,full_time,rent,education,real_estate,0,0,0
KH_09133,61,23639057.0,106303714.0,36,14.13,1,39225491.0,2,0.468,24.07,self_employed,mortgage,personal,none,1,0,0
KH_09134,30,17927691.0,27944516.0,24,18.92,1,5197653.0,0,0.278,9.78,full_time,mortgage,personal,vehicle,2,1,0
KH_09135,20,8161330.0,96711897.0,60,10.13,0,64753083.0,3,0.434,0.97,self_employed,rent,education,none,2,2,1
KH_09136,54,9460238.0,24857890.0,18,16.65,0,38975328.0,2,0.547,20.65,self_employed,family,education,none,0,1,1
KH_09137,49,11778794.0,110583476.0,36,18.4,0,29502938.0,6,0.137,9.4,full_time,rent,personal,real_estate,2,2,0
KH_09138,70,32914381.0,156836234.0,60,5.82,1,100545935.0,7,0.232,22.74,self_employed,rent,business,savings,0,2,0
KH_09139,50,33624486.0,224509137.0,24,18.47,0,80465796.0,2,0.783,13.45,full_time,own,home,vehicle,2,1,0
KH_09140,46,29306671.0,83202699.0,24,14.19,0,14755395.0,7,0.694,10.58,full_time,own,vehicle,real_estate,3,1,0
KH_09141,35,23961388.0,169980864.0,84,5.15,1,45896291.0,5,0.415,11.02,contract,rent,personal,real_estate,0,3,0
KH_09142,22,23540183.0,41743384.0,24,21.39,2,160025623.0,3,0.515,22.45,full_time,family,business,none,2,2,0
KH_09143,67,21558842.0,204679719.0,60,0.53,0,37815153.0,6,0.229,12.99,self_employed,rent,personal,none,3,1,0
KH_09144,65,23460305.0,159684647.0,84,15.63,2,9658164.0,1,0.12,7.16,full_time,rent,personal,none,2,0,0
KH_09145,27,24516772.0,45585547.0,18,6.85,2,52037035.0,1,0.14,7.82,self_employed,own,debt_consolidation,savings,5,0,0
KH_09146,58,7224640.0,141262225.0,48,17.37,1,25649989.0,3,0.546,22.37,full_time,family,business,vehicle,1,2,0
KH_09147,38,10769425.0,227254992.0,36,22.78,0,36176668.0,6,0.106,27.28,full_time,family,education,none,2,2,0
KH_09148,42,9221823.0,96222066.0,120,16.22,2,13421856.0,5,0.099,5.93,full_time,family,home,none,3,1,0
KH_09149,66,36966645.0,44731320.0,36,9.88,2,48989703.0,5,0.524,0.46,full_time,rent,medical,vehicle,3,1,1
KH_09150,65,52748579.0,104679375.0,48,15.1,1,19600243.0,2,0.234,6.0,full_time,own,education,guarantor,0,1,0
KH_09151,28,4395101.0,143939462.0,24,5.8,0,78469136.0,2,0.194,8.56,full_time,rent,home,real_estate,0,0,1
KH_09152,35,49774423.0,44446808.0,36,2.27,0,135101947.0,0,0.495,24.44,full_time,mortgage,personal,vehicle,1,1,0
KH_09153,64,19043782.0,38218218.0,48,9.66,0,42172317.0,5,0.285,25.28,part_time,rent,vehicle,none,0,2,0
KH_09154,70,34765991.0,140216641.0,84,15.54,1,13525581.0,3,0.58,13.03,contract,own,business,vehicle,2,0,0
KH_09155,22,25017496.0,181205171.0,18,9.58,3,16456043.0,8,0.334,9.77,full_time,mortgage,vehicle,vehicle,2,0,0
KH_09156,65,45907502.0,559533508.0,12,2.98,2,41789502.0,5,0.396,20.35,self_employed,mortgage,personal,real_estate,0,0,0
KH_09157,45,20629134.0,158487749.0,120,11.6,0,48160853.0,4,0.349,27.75,full_time,rent,debt_consolidation,real_estate,0,2,0
KH_09158,51,7419609.0,32203986.0,36,21.22,0,20672792.0,7,0.46,10.9,full_time,family,personal,none,0,0,0
KH_09159,22,16805111.0,509599783.0,6,11.41,0,28641099.0,7,0.226,2.3,full_time,mortgage,personal,vehicle,2,0,1
KH_09160,56,25167367.0,220643604.0,36,11.1,2,62560317.0,1,0.313,2.32,self_employed,rent,education,none,0,2,0
KH_09161,56,15642586.0,16368016.0,84,7.34,0,102091821.0,6,0.236,6.0,full_time,mortgage,personal,guarantor,0,0,0
KH_09162,55,27602252.0,37489585.0,120,11.29,2,34701371.0,0,0.335,15.4,contract,rent,business,none,1,0,0
KH_09163,63,17247522.0,59262991.0,24,7.64,1,64522564.0,6,0.483,4.82,full_time,family,education,guarantor,0,0,0
KH_09164,71,12222649.0,183496049.0,48,23.91,2,34860554.0,1,0.219,27.63,self_employed,rent,medical,savings,0,0,0
KH_09165,66,8886078.0,11908744.0,24,19.28,0,47887990.0,0,0.657,22.05,contract,mortgage,business,none,0,4,0
KH_09166,60,13952961.0,81333999.0,24,17.85,1,18247909.0,3,0.587,6.16,full_time,rent,debt_consolidation,none,0,1,0
KH_09167,73,20559915.0,174810267.0,48,16.88,0,51750749.0,8,0.047,10.65,full_time,rent,business,vehicle,2,2,0
KH_09168,56,5036780.0,8091500.0,18,8.63,1,137290947.0,2,0.647,10.92,full_time,rent,education,none,2,1,1
KH_09169,56,10840857.0,169788633.0,24,16.7,2,50502058.0,1,0.653,28.03,full_time,rent,medical,real_estate,2,0,0
KH_09170,48,4916131.0,188050699.0,18,24.8,0,53241408.0,2,0.215,2.04,self_employed,own,education,none,3,1,1
KH_09171,61,12052512.0,43822834.0,12,4.37,0,14366064.0,2,0.407,15.26,contract,own,vehicle,real_estate,0,0,0
KH_09172,22,39198024.0,33768064.0,24,21.99,0,49237308.0,1,0.344,10.37,full_time,rent,home,guarantor,2,0,0
KH_09173,46,8326108.0,43244071.0,84,24.38,2,4485394.0,6,0.438,29.21,self_employed,family,personal,none,0,0,0
KH_09174,42,28429450.0,9286173.0,24,1.08,3,67305925.0,2,0.563,22.24,full_time,rent,debt_consolidation,none,3,2,0
KH_09175,70,114675694.0,68207072.0,36,2.73,1,147491594.0,3,0.641,1.13,full_time,rent,vehicle,none,1,4,0
KH_09176,22,46301370.0,108469225.0,18,12.33,1,20588104.0,5,0.257,18.33,self_employed,rent,personal,none,0,2,0
KH_09177,54,19631893.0,31924489.0,60,17.03,0,27572968.0,4,0.542,7.47,contract,own,education,guarantor,2,1,0
KH_09178,28,31448590.0,205624526.0,36,13.18,0,91027852.0,2,0.54,19.88,unemployed,rent,debt_consolidation,guarantor,3,1,0
KH_09179,68,7389632.0,98198582.0,84,18.37,0,15377667.0,3,0.772,21.41,full_time,rent,business,vehicle,3,2,0
KH_09180,66,6473081.0,112260802.0,24,20.21,1,55898337.0,8,0.319,15.93,full_time,rent,medical,none,4,1,1
KH_09181,31,18338919.0,63950702.0,36,6.14,1,16522328.0,8,0.541,27.58,contract,rent,business,guarantor,2,4,0
KH_09182,67,23323668.0,169253404.0,12,13.16,1,62083284.0,3,0.744,7.66,full_time,rent,personal,none,0,0,0
KH_09183,46,36661771.0,269558720.0,12,1.63,2,27455146.0,2,0.096,15.92,full_time,rent,vehicle,savings,3,2,1
KH_09184,73,12437006.0,63651241.0,36,2.13,1,2228578.0,1,0.128,22.14,part_time,rent,personal,none,0,0,0
KH_09185,59,20411099.0,171861114.0,48,18.78,0,12241977.0,1,0.182,13.53,contract,own,home,vehicle,1,0,0
KH_09186,19,19961277.0,173474915.0,12,22.84,0,31877184.0,5,0.204,15.31,contract,rent,debt_consolidation,none,0,0,0
KH_09187,29,16526507.0,128380651.0,48,14.72,3,226409987.0,1,0.144,11.96,part_time,mortgage,medical,none,2,1,0
KH_09188,41,17171707.0,374392883.0,36,18.25,2,27421733.0,7,0.159,20.91,full_time,mortgage,debt_consolidation,real_estate,1,2,1
KH_09189,30,10327537.0,48535401.0,24,24.58,0,17097826.0,0,0.149,16.55,self_employed,rent,personal,guarantor,5,0,0
KH_09190,25,21588949.0,62896694.0,48,1.06,1,47775010.0,1,0.566,17.45,full_time,rent,business,none,0,1,0
KH_09191,73,20433061.0,46497298.0,36,18.94,0,1604089.0,8,0.43,8.29,contract,mortgage,personal,none,3,0,0
KH_09192,67,13522624.0,166680377.0,84,15.01,2,125243636.0,7,0.303,17.5,full_time,own,business,none,1,1,0
KH_09193,42,27746925.0,71392752.0,48,23.22,0,64831291.0,6,0.282,6.67,part_time,own,education,none,2,0,0
KH_09194,30,35109168.0,49820318.0,60,7.08,1,21119336.0,7,0.214,22.55,unemployed,rent,personal,none,2,1,0
KH_09195,28,27956965.0,369993395.0,24,15.99,3,72109708.0,5,0.183,0.84,full_time,family,vehicle,none,0,0,1
KH_09196,70,9141126.0,419007832.0,60,21.04,1,47310963.0,5,0.369,29.34,self_employed,mortgage,home,guarantor,0,0,1
KH_09197,36,19204440.0,68062112.0,120,12.0,0,30640854.0,6,0.719,3.16,full_time,family,medical,savings,1,1,0
KH_09198,18,9953669.0,28149028.0,12,6.1,1,60455474.0,5,0.62,8.87,full_time,family,personal,none,0,2,0
KH_09199,40,19165894.0,438692847.0,36,23.88,0,32064259.0,5,0.47,16.31,full_time,rent,home,none,0,0,0
KH_09200,43,9978900.0,134280464.0,60,3.4,0,41453030.0,4,0.053,12.72,part_time,mortgage,vehicle,none,1,0,0
KH_09201,53,41286184.0,128692224.0,24,20.94,2,61002078.0,7,0.45,1.08,full_time,rent,debt_consolidation,guarantor,0,2,0
KH_09202,37,29950236.0,98401941.0,24,20.96,0,24009871.0,5,0.396,9.77,self_employed,rent,business,guarantor,3,1,0
KH_09203,70,38084783.0,45583217.0,48,0.73,1,30849642.0,2,0.578,11.0,self_employed,rent,personal,none,0,2,0
KH_09204,54,35658627.0,63339999.0,60,8.17,0,10874175.0,4,0.111,14.09,full_time,rent,debt_consolidation,savings,3,3,0
KH_09205,74,15096787.0,160111702.0,12,14.97,0,9679521.0,5,0.714,0.13,full_time,own,education,savings,3,2,0
KH_09206,38,13649808.0,61521294.0,24,2.44,0,6395603.0,2,0.22,13.5,full_time,rent,home,none,0,5,0
KH_09207,55,55840100.0,130040465.0,24,3.46,0,50392038.0,7,0.425,5.19,full_time,rent,business,none,1,1,0
KH_09208,38,16168162.0,91028297.0,12,8.64,0,25562572.0,0,0.734,5.89,unemployed,family,business,none,0,3,1
KH_09209,57,7462529.0,36651551.0,12,23.72,0,10786955.0,0,0.431,2.58,full_time,mortgage,personal,none,0,2,0
KH_09210,60,34647485.0,357012472.0,48,10.96,0,23824851.0,4,0.191,12.11,full_time,rent,personal,real_estate,1,1,0
KH_09211,36,19763285.0,149117958.0,60,16.97,0,12120194.0,1,0.304,1.56,contract,mortgage,personal,none,3,0,0
KH_09212,71,47905745.0,119206847.0,84,15.41,1,42043917.0,3,0.581,12.46,contract,mortgage,business,none,0,0,0
KH_09213,66,21079522.0,144254299.0,84,11.14,1,93859342.0,7,0.568,29.85,full_time,rent,business,none,1,4,0
KH_09214,68,17767497.0,19606315.0,120,2.92,1,131989745.0,6,0.325,4.35,full_time,rent,medical,real_estate,0,0,0
KH_09215,30,48538160.0,59181383.0,12,23.12,1,29986733.0,0,0.614,28.15,full_time,family,medical,none,0,0,0
KH_09216,58,6621809.0,24571917.0,24,13.55,0,29327294.0,7,0.547,19.66,full_time,rent,business,none,0,1,0
KH_09217,24,12303531.0,100062297.0,12,8.17,0,5757213.0,7,0.188,1.91,self_employed,rent,home,vehicle,0,0,0
KH_09218,24,10110615.0,118727986.0,36,11.36,1,8116518.0,3,0.181,21.63,contract,own,vehicle,none,1,1,0
KH_09219,73,4321359.0,101488721.0,120,11.53,1,133062783.0,5,0.416,22.83,full_time,family,personal,real_estate,3,2,1
KH_09220,26,31751388.0,245086314.0,6,24.7,0,41643401.0,0,0.288,12.04,contract,family,business,none,4,0,0
KH_09221,67,12529048.0,25205451.0,36,9.98,0,107663446.0,5,0.19,15.25,full_time,rent,vehicle,vehicle,0,1,0
KH_09222,42,32422771.0,45624568.0,36,24.92,1,5315113.0,0,0.301,5.79,full_time,rent,personal,none,1,0,0
KH_09223,35,23179725.0,127996826.0,12,3.52,2,32439954.0,5,0.529,9.08,full_time,rent,personal,guarantor,3,0,0
KH_09224,22,26709368.0,112635375.0,60,5.31,0,6175736.0,1,0.583,27.07,full_time,mortgage,personal,none,0,2,1
KH_09225,56,13388044.0,29420554.0,24,3.54,0,3998911.0,6,0.773,5.87,full_time,mortgage,medical,vehicle,4,1,0
KH_09226,59,10952968.0,248852427.0,24,23.37,1,14298951.0,2,0.627,21.89,part_time,rent,personal,guarantor,1,0,1
KH_09227,44,19081444.0,334136127.0,84,14.46,0,216621757.0,6,0.351,16.87,full_time,rent,personal,none,2,2,1
KH_09228,64,32714915.0,129225459.0,18,12.91,0,15632413.0,3,0.395,1.91,full_time,own,education,savings,2,1,0
KH_09229,36,17420078.0,24955618.0,24,1.51,0,122318398.0,2,0.09,18.29,full_time,rent,education,real_estate,1,0,0
KH_09230,49,11405699.0,103087292.0,48,4.04,0,27044326.0,0,0.558,24.43,self_employed,own,personal,none,0,0,0
KH_09231,34,8256576.0,120193248.0,24,23.68,1,119820830.0,7,0.331,26.44,unemployed,family,personal,none,0,1,1
KH_09232,51,20554455.0,71431840.0,36,24.28,1,69181952.0,6,0.272,22.71,full_time,own,personal,savings,4,1,0
KH_09233,25,12556367.0,282864392.0,24,8.21,1,130779730.0,6,0.277,18.14,self_employed,rent,education,none,2,1,1
KH_09234,45,17179905.0,81553709.0,18,17.77,1,21738936.0,0,0.193,8.58,full_time,own,personal,savings,0,2,0
KH_09235,49,15412295.0,538437093.0,12,8.17,1,45696373.0,7,0.407,18.49,contract,own,debt_consolidation,vehicle,0,2,1
KH_09236,49,13483836.0,175117872.0,60,24.61,1,39455249.0,5,0.015,8.83,full_time,family,business,guarantor,0,0,0
KH_09237,43,21787667.0,113804013.0,18,3.82,1,443668875.0,7,0.011,20.28,full_time,rent,debt_consolidation,real_estate,0,1,1
KH_09238,54,25810965.0,196797041.0,120,2.3,1,85972189.0,6,0.271,19.3,full_time,family,personal,none,0,1,0
KH_09239,47,64573433.0,330650575.0,6,8.47,4,30309367.0,2,0.381,17.62,self_employed,rent,education,none,0,0,1
KH_09240,34,29460511.0,193253710.0,60,4.58,0,267368693.0,4,0.564,15.35,full_time,family,personal,none,3,0,1
KH_09241,30,50717209.0,84381645.0,84,17.64,0,290487644.0,5,0.445,25.61,self_employed,mortgage,personal,none,0,1,0
KH_09242,54,10572767.0,51360913.0,6,22.97,1,18400777.0,0,0.048,25.52,full_time,rent,education,guarantor,0,2,0
KH_09243,71,6358278.0,34674982.0,36,23.89,0,46283557.0,6,0.31,25.0,full_time,rent,business,none,4,1,0
KH_09244,60,17831955.0,11304472.0,48,24.21,0,23905168.0,4,0.62,26.47,self_employed,mortgage,personal,none,1,2,0
KH_09245,54,31440267.0,104366427.0,36,4.55,0,7255619.0,3,0.228,16.72,part_time,own,personal,guarantor,2,1,0
KH_09246,70,28392552.0,64734253.0,60,1.16,1,42041365.0,4,0.419,27.47,full_time,own,medical,none,2,1,0
KH_09247,69,39558072.0,67748371.0,12,4.06,0,1651535.0,8,0.159,28.45,self_employed,own,personal,vehicle,4,1,0
KH_09248,46,4000000.0,215797091.0,84,18.37,0,37938970.0,3,0.303,15.13,full_time,family,personal,none,2,0,1
KH_09249,24,40642192.0,81822154.0,36,3.32,1,33229130.0,5,0.603,9.74,full_time,own,business,vehicle,2,8,0
KH_09250,54,22385702.0,450630526.0,24,17.57,1,32848981.0,2,0.168,24.74,full_time,family,debt_consolidation,none,1,1,1
KH_09251,53,6597977.0,55294576.0,36,14.64,1,28285573.0,7,0.376,18.16,self_employed,family,vehicle,real_estate,1,0,0
KH_09252,33,28808357.0,39428984.0,24,19.39,0,22733396.0,7,0.566,17.74,full_time,rent,business,none,0,2,0
KH_09253,66,20096294.0,30901933.0,24,2.87,1,6338038.0,5,0.109,23.05,part_time,rent,business,none,0,1,0
KH_09254,67,23061644.0,166358994.0,12,10.84,1,8624106.0,8,0.503,14.22,self_employed,own,debt_consolidation,none,0,0,0
KH_09255,36,34459775.0,239504647.0,60,2.72,0,33055725.0,0,0.18,21.08,self_employed,rent,personal,none,2,1,0
KH_09256,45,23808693.0,54302703.0,24,0.35,2,33296502.0,1,0.561,27.01,full_time,mortgage,personal,real_estate,0,0,1
KH_09257,29,6910455.0,36431157.0,24,18.24,3,82715730.0,6,0.395,25.22,part_time,family,personal,vehicle,0,1,1
KH_09258,28,16402023.0,330479443.0,60,13.12,0,21765096.0,0,0.271,16.37,self_employed,family,medical,none,1,0,0
KH_09259,33,6289631.0,26231686.0,60,19.25,0,11955203.0,2,0.339,18.8,full_time,own,vehicle,none,3,1,0
KH_09260,38,27447140.0,212405423.0,48,1.96,2,25640007.0,0,0.754,4.14,contract,own,vehicle,none,2,1,0
KH_09261,33,44658846.0,55394234.0,6,7.42,1,3877085.0,7,0.426,10.46,full_time,own,business,none,5,1,1
KH_09262,26,8031955.0,126133482.0,60,3.42,1,41762777.0,0,0.352,14.52,self_employed,mortgage,vehicle,savings,2,1,0
KH_09263,43,11633866.0,224795957.0,12,14.47,1,62039708.0,2,0.078,23.63,full_time,own,personal,none,2,0,0
KH_09264,53,10143486.0,134912636.0,24,14.65,1,131092249.0,1,0.36,0.14,unemployed,rent,home,real_estate,2,1,1
KH_09265,36,13401054.0,70024278.0,60,18.92,1,46124493.0,1,0.145,21.58,part_time,mortgage,personal,none,0,3,0
KH_09266,48,23534015.0,294857545.0,12,2.11,1,11322111.0,0,0.166,17.2,contract,rent,home,none,1,2,1
KH_09267,33,13495777.0,115070599.0,12,1.82,0,17513316.0,6,0.31,9.58,part_time,own,business,none,3,1,1
KH_09268,58,27509087.0,1500000000.0,36,21.45,2,29101805.0,6,0.697,11.07,full_time,own,debt_consolidation,none,0,2,1
KH_09269,54,35976596.0,21124388.0,24,15.27,1,17308241.0,3,0.48,27.0,full_time,own,personal,real_estate,3,0,0
KH_09270,72,36837461.0,20860799.0,24,2.54,1,10815652.0,5,0.303,7.42,full_time,own,personal,guarantor,2,1,0
KH_09271,21,8702010.0,209543458.0,48,7.54,0,19053972.0,0,0.548,19.75,full_time,own,vehicle,none,2,1,1
KH_09272,66,44310673.0,87603520.0,60,10.13,2,92086362.0,2,0.068,7.6,self_employed,family,debt_consolidation,savings,1,0,0
KH_09273,37,46680137.0,176536500.0,120,10.1,1,50764327.0,8,0.644,0.51,full_time,rent,personal,none,2,1,0
KH_09274,21,49383369.0,35381388.0,12,18.63,0,82042740.0,6,0.578,19.98,full_time,rent,home,none,2,1,0
KH_09275,57,16245113.0,94237907.0,36,8.74,0,15892897.0,5,0.194,1.63,full_time,family,personal,none,2,3,1
KH_09276,27,11041646.0,132758213.0,60,14.61,0,137822783.0,8,0.394,6.27,self_employed,rent,home,savings,0,1,0
KH_09277,28,9493572.0,56693267.0,18,17.35,0,49444356.0,5,0.597,27.41,contract,rent,vehicle,none,2,2,0
KH_09278,73,8795277.0,109603019.0,24,2.56,0,52320421.0,8,0.42,0.03,full_time,rent,personal,real_estate,1,0,0
KH_09279,30,18137299.0,28290114.0,6,11.91,1,33042007.0,3,0.239,29.71,full_time,own,personal,guarantor,3,1,0
KH_09280,49,31233007.0,125890074.0,12,6.92,1,2941576.0,6,0.544,2.46,contract,family,debt_consolidation,guarantor,0,0,0
KH_09281,29,42082616.0,307489362.0,12,19.23,1,138714524.0,3,0.524,2.74,contract,mortgage,personal,guarantor,1,2,0
KH_09282,25,13128161.0,31433318.0,48,3.1,1,47410771.0,1,0.346,13.97,part_time,own,debt_consolidation,real_estate,0,2,0
KH_09283,18,17552991.0,29860882.0,36,7.65,0,12612770.0,1,0.182,11.08,full_time,own,personal,guarantor,1,2,0
KH_09284,18,16821366.0,247458422.0,6,15.17,1,277250015.0,1,0.116,23.9,part_time,mortgage,personal,none,3,3,1
KH_09285,45,11910729.0,29415376.0,36,13.8,0,35596268.0,0,0.324,4.27,full_time,family,personal,none,3,0,0
